"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"成功经验",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"成功率",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"成就",0,0,0,0,0.000114886898781164,0,0,0,0.000769120222700269,0,0,0,0,0,0,0.000110954585099644
"成品油",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"成事",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"成指",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"成瘾",0,0,0,0,0.000142714428428714,0,0,0,0.000955414012738854,0,0,0,0,0,0,0
"程伟雄",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"程序",0,0,0,0,0.000190285904571619,0.000280898876404494,0,0.00115821172110262,0,0,0,0,0,0,0,0.000275659285123587
"惩戒",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"诚信",0,0,0,0,0.000285428856857428,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"承包",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"承包地",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"承购",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0
"持股比例",0,0,0,0,0.000229773797562328,0,0,0.00167827484314027,0,0,0,0,0,0,0.000275657744467395,0
"持久性",0,0,0,0,0.000142714428428714,0.000421348314606742,0,0,0,0,0,0,0,0,0,0
"持续时间",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"迟缓",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"耻辱",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"尺度",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"充电",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"充分发挥",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0
"充分利用",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"充分准备",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"充好",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"筹集",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000684853327245748,0
"筹码",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"筹资",0,0,0,0,0.000142714428428714,0,0,0,0,0.000495376486129458,0,0,0,0,0,0
"初创公司",0,0,0,0,0.000114886898781164,0,0,0.000559424947713422,0,0,0,0,0,0,0.00110263097786958,0
"初审",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出差",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出场",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0.000825991189427313,0,0
"出点",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出动",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出对",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出发",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"出价",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出借",0,0,0,0,0.000142714428428714,0,0.000526592943654555,0,0,0,0,0,0,0,0,0
"出具",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"出路",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"出没",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出名",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出让",0,0,0,0,0.000428143285286142,0,0,0.00104239054899236,0,0,0,0,0,0,0,0
"出师不利",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出席",0,0,0,0,9.51429522858094e-05,0,0,0,0.000212314225053079,0,0.000276778300581234,0,0,0,0,0.000183772856749058
"出新",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"出资",0,0,0,0,0.000190285904571619,0,0,0.000231642344220524,0,0,0,0,0.000240529164161155,0,0.000456568884830499,0
"厨房",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"除非",0,0,0,0,0.000142714428428714,0.000280898876404494,0,0.000347463516330785,0,0,0.000276778300581234,0.000132961042414573,0.000120264582080577,0.000275330396475771,0,9.18864283745291e-05
"除外",0,0,0,0,0.000142714428428714,0,0,0.000347463516330785,0,0,0,0,0,0,0,0
"除以",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"储备银行",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"储藏",0,0,0,0,0.000428143285286142,0,0,0,0,0,0,0.000398883127243718,0,0,0,0
"储蓄",0,0,0,0,0.000114886898781164,0,0,0.000279712473856711,0,0,0,0,0.000290443475559693,0,0,0
"处罚",0,0,0,0,0.000142714428428714,0,0,0,0.00159235668789809,0,0,0,0,0,0,0
"处分",0,0,0,0,0.000285428856857428,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"处境",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"处女作",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"处置",0,0,0,0,0.000142714428428714,0,0,0,0.000636942675159236,0,0,0,0,0,0,0
"穿越",0,0,0,0,0.000428143285286142,0,0.000526592943654555,0,0,0,0,0,0,0,0,0
"传染",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"传闻",0,0,0,0,0.000114886898781164,0,0,0.000839137421570133,0.000256373407566756,0,0,0,0,0,0,0
"传销",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"传销案",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"传言称",0,0,0,0,0.000142714428428714,0,0,0.000347463516330785,0,0,0,0,0,0,0,0
"窗户",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"窗户上",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"窗花",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"窗口期",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"闯入",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"创补",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"创近",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"创客",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"创新型",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"创业",0,0,0,0,0.000229773797562328,0,0,0.000839137421570133,0,0,0,0,0,0,0,0.000443818340398575
"创作",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"吹倒",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"吹落",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"吹下来",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"春药",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"辞职",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"此基础",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"此类",0,0,0,0,0.000285428856857428,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"此事",0,0,0,0,0.000142714428428714,0.000421348314606742,0,0,0,0,0,0,0,0,0,0
"此为",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"刺伤",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"次贷危机",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"次新股",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"从不",0,0,0,0,0.000114886898781164,0,0,0,0.000256373407566756,0,0,0,0,0,0,0.000221909170199287
"从点",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"从二",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"从容",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"从业人员",0,0,0,0,0.000285428856857428,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"从业者",0,0,0,0,0.000114886898781164,0,0,0,0,0.000797568526842419,0,0,0,0,0,0.000110954585099644
"从用",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"丛生",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"篡改",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"催不出",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"催到",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"催客",0,0,0,0,0.000761143618286475,0,0,0,0,0,0,0,0,0,0,0
"催款",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"催生出",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"催时",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"催收",0,0,0,0,0.0161743018885876,0,0,0,0,0,0,0,0,0,0,0
"催讨",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"催员",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0
"催债",0,0,0,0,0.00114171542742971,0,0,0,0,0,0,0,0,0,0,0
"存到",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"存放",0,0,0,0,0.000856286570572285,0,0,0,0,0,0,0,0,0,0,0.000275659285123587
"存活",0,0,0,0,0.000142714428428714,0.000842696629213483,0,0,0,0,0,0,0,0,0,0
"存款利率",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"存款人",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"存款账户",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"存款准备金率",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0.000360793746241732,0,0,0
"存量",0,0,0,0,0.000428143285286142,0,0,0,0,0,0,0,0.000360793746241732,0,0,0
"撮合",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"达标",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"打车",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"打电话",0,0,0,0,0.000285428856857428,0,0,0.000347463516330785,0,0,0,0,0,0,0,0
"打算",0,0,0,0,0.000190285904571619,0,0,0,0.000212314225053079,0,0,0,0.000240529164161155,0,0,0.000275659285123587
"打通",0,0,0,0,0.000114886898781164,0,0,0.000279712473856711,0,0,0,0,0,0,0,0.000110954585099644
"打仗",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"大巴",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大半",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"大本营",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0.000360793746241732,0,0,0
"大厂",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大潮",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"大大减少",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"大胆",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"大道",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大豆",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"大都",0,0,0,0,0.000428143285286142,0,0,0,0.000955414012738854,0,0,0,0,0,0,0
"大法",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大风",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大妈",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0
"大牛市",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"大盘股",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大起大落",0,0,0,0,0.000114886898781164,0,0,0,0,0,0,0,0.000290443475559693,0.000332466616090149,0,0
"大桥",0,0,0,0,0.000856286570572285,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"大任",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大生",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大厦",0,0,0,0,0.00128442985585843,0,0,0,0,0,0,0,0,0,0,0.000826977855370762
"大学生",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"大业",0,0,0,0,0.000114886898781164,0,0,0,0.000256373407566756,0,0,0,0,0,0.000275657744467395,0
"大英博物馆",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大于",0,0,0,0,0.000285428856857428,0,0,0,0,0.000330250990752972,0,0,0.000240529164161155,0.000275330396475771,0,0
"大中华",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"大宗",0,0,0,0,0.000344660696343491,0.000339190660011074,0,0,0,0,0,0,0,0,0,0.000110954585099644
"代币",0,0,0,0,0.000285428856857428,0,0,0,0,0,0,0,0,0,0.00410911996347449,0
"代表性",0,0,0,0,0.00091909519024931,0,0,0,0,0,0,0,0,0,0.000275657744467395,0.000221909170199287
"代持",0,0,0,0,0.000142714428428714,0,0,0.00173731758165393,0,0,0,0,0,0,0,0
"代销",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"贷到款",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"贷的",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"贷款利率",0,0,0,0,0.000114886898781164,0,0,0.000559424947713422,0,0,0,0,0.000290443475559693,0,0,0
"贷款利息",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"贷款人",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"贷款投放",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"贷之家",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"贷中",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"待收",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"逮捕",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"担当",0,0,0,0,0.000428143285286142,0,0,0,0.000636942675159236,0,0,0,0,0,0,0
"担当起来",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"单独",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"单位",0,0,0,0,0.000319313430400578,0,0,0.000194356254935446,0.000178139268058666,0,0,0,0,0,0.000191538854595667,7.7096016958221e-05
"胆结石",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"但本",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"但定",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"但换",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"但莫迪",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"但余定",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"淡如水",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"淡水",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"当分",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"当过",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"当今社会",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"当今世界",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"当局",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000684853327245748,0
"当面",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"当日",0,0,0,0,0.000319313430400578,0,0,0.000194356254935446,0,0,0.00046445389015019,0.000446236379500768,0,0,0.000191538854595667,0
"当事人",0,0,0,0,0.000142714428428714,0,0,0.000347463516330785,0,0,0,0,0,0,0,0
"当做",0,0,0,0,0.000114886898781164,0,0,0,0,0,0,0,0,0.000332466616090149,0,0.000110954585099644
"倒霉",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"倒退",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"到倍",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"到家",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"到今年",0,0,0,0,0.000285428856857428,0.000421348314606742,0,0,0,0,0,0,0,0,0,0
"到时候",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"到用",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"道德观",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"德奥",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"德利",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0.000825991189427313,0,0
"德伦",0,0,0,0,0.00133200133200133,0,0,0,0,0,0,0,0,0,0,0
"德意志银行",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"得出",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"的风",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"的函",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"的宁",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"的士",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"登山",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"等机构",0,0,0,0,0.000114886898781164,0,0,0,0,0,0,0,0,0,0.000275657744467395,0.000110954585099644
"等价物",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"等同于",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"邓某健",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"低处",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"低估",0,0,0,0,0.00114886898781164,0,0,0,0,0,0,0,0,0,0.000551315488934789,0.000554772925498218
"低估值",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"低且",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"低水平",0,0,0,0,0.000285428856857428,0.000280898876404494,0,0,0,0,0,0,0.000240529164161155,0.000275330396475771,0,0
"低质量",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"滴进",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"抵不住",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"抵挡不住",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"抵抗",0,0,0,0,0.000142714428428714,0.000842696629213483,0,0,0,0,0,0,0,0,0,0
"抵押",0,0,0,0,0.000285428856857428,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"抵押贷款",0,0,0,0,9.51429522858094e-05,0,0,0,0,0,0.000276778300581234,0,0.000240529164161155,0,0,0.000183772856749058
"地被",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000275659285123587
"地雷",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"地买",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"地去",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0
"地为",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"地域性",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"地震",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第八",0,0,0,0,0.000142714428428714,0,0,0,0.000636942675159236,0,0,0,0,0,0,0
"第二个",0,0,0,0,0.000201946267914777,0.000198741221808826,0,0,0,0,0.000195825837154559,0,0.000340357786958231,0.000194801417852264,0,0.000390068225474275
"第二年",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第二种",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"第号",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第篇",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"第期",0,0,0,0,0.00128442985585843,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"第三个",0,0,0,0,9.51429522858094e-05,0,0,0,0,0.000330250990752972,0,0.000265922084829145,0,0,0,9.18864283745291e-05
"第三阶段",0,0,0,0,0.000114886898781164,0.000339190660011074,0,0,0,0,0,0,0.000580886951119385,0,0,0
"第四条",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第一财经",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第一大股东",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第一股",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"第一季度",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"第一批",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第一桶金",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"第一种",0,0,0,0,0.000114886898781164,0,0,0,0,0.000398784263421209,0,0,0,0,0,0.000110954585099644
"颠覆",0,0,0,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0
"颠茄",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"点到",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"点多",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"点好",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"点石成金",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"电费",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"电价",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"电视新闻",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"电讯",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"电源",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"掉了",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"掉下来",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"调高",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"调高至",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"调取",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"跌到",0,0,0,0,0.000229773797562328,0,0,0,0,0,0,0.000321105903374398,0,0.000332466616090149,0,0
"跌得",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"跌多涨少",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"跌幅较大",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"跌去",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"跌少",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"跌下来",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"跌下去",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"丁世忠",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"盯上",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"顶住",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"定额",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"定律",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"定期",0,0,0,0,0.000190285904571619,0,0,0.000231642344220524,0,0,0,0,0,0,0.000228284442415249,0.000183772856749058
"定期向",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"定投",0,0,0,0,0.00185528756957328,0,0,0,0,0,0,0,0,0,0,0.000826977855370762
"定性",0,0,0,0,0.000459547595124655,0,0,0,0,0,0.000334214987445176,0,0,0,0,0.000221909170199287
"订阅",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"东百",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"东门",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"东盟",0,0,0,0,0.000142714428428714,0,0,0,0.000318471337579618,0,0,0,0,0,0,0
"东盟国家",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"东南亚金融危机",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"东西",0,0,0,0,0.000478970145600867,0,0,0.000194356254935446,0,0,0.000232226945075095,0,0.000403625232739059,0,0,0.000539672118707547
"东莞市",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"董事会",0,0,0,0,0.000229773797562328,0,0,0.000279712473856711,0,0,0,0,0,0,0,0.000110954585099644
"董事局",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"懂得",0,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"动不动",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"动态",0,0,0,0,0.000380571809143238,0,0,0,0,0.000330250990752972,0.000553556601162469,0,0,0,0,0.000275659285123587
"动态平衡",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
"动因",0,0,0,0,0.000190285904571619,0,0,0,0,0,0,0,0,0,0,0
"洞悉",0,0,0,0,0.000380571809143238,0,0,0,0,0,0,0,0,0,0,0
